Impacto,Circuito,Servicio,Motivo,Solicita,Número de instalación,Municipio,Dirección,Nombre del responsable,Fecha y hora esperada,Inicio,Fin,Horas,Estado,Fecha de registro,Explicación,Barrio,Nombre del contratista ,Tipo de aviso
Alto,Versalles,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,13576,Medellín,De CL 66D hasta CL 66FA entre CR 36 y CR 37; CL 66FA hasta CL 68 entre CR 34A y CR 36A; De CL 68 hasta CL 72 entre CR 29 y CR 38; De CL 72 hasta CL 81 entre CR 30 y CR 38; De CL 81 hasta CL 82A entre CR 32 y CR 38A; De CL 82B hasta CL  84 entre CR 36 y CR 37; De CL 84 hasta CL 86B entre CR 32 y CR 36; De CL 86B hasta CL 91B entre CR 34 y CR 36; De CL 91A hasta CL 93A entre CR 36 y CR 34A,Jorge Humberto Marin Posada,05/20/2020 03:00:00 AM,05/19/2020 09:00:00 PM,05/20/2020 03:00:00 AM,6,ABIERTA,05/12/2020 0:00,"Instalaciones afectadas: 13576 | Motivo: Lavado de tanque | Rango Aproximado: De CL 66D hasta CL 66FA entre CR 36 y CR 37; CL 66FA hasta CL 68 entre CR 34A y CR 36A; De CL 68 hasta CL 72 entre CR 29 y CR 38; De CL 72 hasta CL 81 entre CR 30 y CR 38; De CL 81 hasta CL 82A entre CR 32 y CR 38A; De CL 82B hasta CL  84 entre CR 36 y CR 37; De CL 84 hasta CL 86B entre CR 32 y CR 36; De CL 86B hasta CL 91B entre CR 34 y CR 36; De CL 91A hasta CL 93A entre CR 36 y CR 34A | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Versalles | Observaciones: Lavado del tanque Versalles. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=4).",VILLA HERMOSA;MANRIQUE ORIENTAL;EL RAIZAL;SANTA INES;LA SALLE;VERSALLES NO. 1;SAN JOSE LA CIMA NO. 2 S.E.;LAS GRANJAS (MEDELLIN);ORIENTE (STA. ELENA),Ingeniería Total Ltda.,IVR + Plan medios
Alto,Miraflores,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,11311,Medellín,De CL 38B hasta CL 38F entre CR 26E y CR 28B; De CL 39 hasta CL 40 entre CR 24D y CR 26; De CL 40 hasta CL 45 entre CR 21 y CR 24; De CL 40 hasta CL 43 entre CR 15A y CR 16A; De CL 45 hasta CL 51 entre CR 11C y CR 23; De CL 49C hasta CL 51 entre CR 10B y CR 8B,Jorge Humberto Marin Posada,05/21/2020 03:00:00 AM,05/20/2020 09:00:00 PM,05/21/2020 03:00:00 AM,6,ABIERTA,05/12/2020 0:00,"Instalaciones afectadas: 11311 | Motivo: Lavado de tanque | Rango Aproximado: De CL 38B hasta CL 38F entre CR 26E y CR 28B; De CL 39 hasta CL 40 entre CR 24D y CR 26; De CL 40 hasta CL 45 entre CR 21 y CR 24; De CL 40 hasta CL 43 entre CR 15A y CR 16A; De CL 45 hasta CL 51 entre CR 11C y CR 23; De CL 49C hasta CL 51 entre CR 10B y CR 8B | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Miraflores | Observaciones: Lavado del tanque Miraflores. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=5).",MIRAFLORES;ALEJANDRO ECHAVARRIA;LOS CERROS - EL VERGEL;BOMBONA NO. 2;BARRIOS DE JESUS;CATALUNA; LORETO;LA MILAGROSA (MEDELLIN),Ingeniería Total Ltda.,IVR + Plan medios
Medio,Las Flores,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,4313,Envigado,De CL 48D SUR hasta CL 49D SUR entre CR 43A y CR 39A; De CL 49D SUR hasta CL 53C SUR entre CR 42D y CR 40; De CL 53C SUR hasta CL 61B SUR entre CR 41B y CR 40,Jorge Humberto Marin Posada,05/22/2020 02:00:00 AM,05/21/2020 09:00:00 PM,05/22/2020 02:00:00 AM,5,ABIERTA,05/12/2020 0:00,"Instalaciones afectadas: 4313 | Motivo: Lavado de tanque | Rango Aproximado:  De CL 48D SUR hasta CL 49D SUR entre CR 43A y CR 39A; De CL 49D SUR hasta CL 53C SUR entre CR 42D y CR 40; De CL 53C SUR hasta CL 61B SUR entre CR 41B y CR 40 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Las Flores | Observaciones: Lavado del tanque Las Flores. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",LOMA DEL BARRO;EL TRIANON,Ingeniería Total Ltda.,IVR
Bajo,Campo Valdés,Agua,Mantenimiento,Unidad Operación Mantenimiento Provisión Aguas,494,Medellín,De CL71 hasta CL72A entre CR44 y CR 47,Jorge Andrés Lora Hoyos,08/20/2020 06:00:00 PM,08/20/2020 01:00:00 PM,08/20/2020 06:00:00 PM,5,ABIERTA,08/10/2020 0:00,Instalaciones afectadas: 494 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL71 hasta CL72A entre CR44 y CR 47 | Responsable: Riqueymer Omar Garces - 311 3300643 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Campo Valdés | Observaciones: Empalme a redes existentes Proyecto PA_N-188: Empalme a red de 150 mm PVC IPID 9073898. Ejecutor: SANEAR S.A. Auxiliar: Edgar Alonso Gonzalez- 301 3817705. (G.C:0).,"El Pomar, Manrique Central 1, Manrique Central 2 (Medellín).",SANEAR S.A.,Volantes
Bajo,Altos De Niquia,Agua,Modernización,"Dirección Proyectos Agua, Saneamiento, Gas y locativos",57,Bello,De CR49A hasta CR49A entre CL68 y CL 67,Yaneth Moreno Vélez,05/27/2020 05:00:00 AM,05/26/2020 08:00:00 PM,05/27/2020 05:00:00 AM,9,ABIERTA,05/20/2020 12:00:00 AM,"Instalaciones afectadas: 57 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CR49A hasta CR49A entre CL68 y CL 67 | Responsable: Diana Marcela Gonzalez Arroyave - 380 37 77 - Dirección Proyectos Agua, Saneamiento, Gas y locativos 2 | Solicitud HIDRO: N.A | Circuito: Altos De Niquia | Observaciones: Empalme de red 6"" para la conexión de VRP nueva. La VRP quedará directa hasta que entre la nueva regulación. Ejecutor: contratista: UT Mejia Acevedo y S&E.  Auxiliar: Fernando Alonso Duque Lopera, Celular: 300675942. (G.C: 0).",Mirador,UT Mejia Acevedo y S&E.,Volantes
Medio,Ajizal,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,4264,Itagüí,De CL 72A hasta CL 78 entre CR 55 y CR 57; De CL 76 entre CR 57 y CR 58; De CR 60 entre CL 81 y CL 83; De  163006020000000000 hasta  163007082000000000; De  163003739000000000 hasta  163001150000000000,Jorge Humberto Marin Posada,05/28/2020 03:00:00 AM,05/27/2020 08:00:00 PM,05/28/2020 03:00:00 AM,7,ABIERTA,05/20/2020 12:00:00 AM,"Instalaciones afectadas: 4264 | Motivo: Lavado de tanque | Rango Aproximado: De CL 72A hasta CL 78 entre CR 55 y CR 57; De CL 76 entre CR 57 y CR 58; De CR 60 entre CL 81 y CL 83; De  163006020000000000 hasta  163007082000000000; De  163003739000000000 hasta  163001150000000000 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Ajizal | Observaciones: Lavado del tanque Ajizal. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",SANTA MARIA 3;LA HONDONADA,Ingeniería Total Ltda.,IVR
Bajo,Caldas,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",276,Caldas,De CL141 SUR hasta CL146 SUR entre CR46 y CR 50,Julio César Rúa Arango,05/29/2020 12:00:00 AM,05/28/2020 08:00:00 PM,05/29/2020 12:00:00 AM,4,ABIERTA,05/21/2020 12:00:00 AM,"Instalaciones afectadas: 276 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL141 SUR hasta CL146 SUR entre CR46 y CR 50 | Responsable: Jaber Antonio Correa Acevedo - 38 060 35 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Caldas | Observaciones: Construcción de tres empalmes en red de 125 mm con IPID 9989801-9969799-9108966. Ejecutor: Contratista: Acueductos y Alcantarillados Sostenibles S.A. Auxiliar: Carlos Mario Jaramillo, celular: 3136875379 (G.C:0).",LOS CEREZOS (CLADAS),Acueductos y Alcantarillados Sostenibles S.A.,Volantes
Alto,Limoncito,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,13828,Medellín,De CL 52 entre CR 18 y CR 20; De CL 52 hasta CL 56 entre CR 19 y CR 27A; De CL 52 hasta CL 53 entre CR 28 y CR 33; De CL 52A hasta CL 57 entre CR 32 y CR 39; De CL 57 hasta CL 59A entre CR 29 y CR 39; De CL 61 hasta CL 62 entre CR 30 y CR 31; De CL 55 hasta CL 63A entre CR 39 y CR 41; De CL 58 hasta CL 64 entre CR 41 y CR 43; De CL 59 hasta CL 63A entre CR 43 y CR 46,Jorge Humberto Marin Posada,05/29/2020 03:00:00 AM,05/28/2020 09:00:00 PM,05/29/2020 03:00:00 AM,6,ABIERTA,05/12/2020 0:00,"Instalaciones afectadas: 13828 | Motivo: Lavado de tanque | Rango Aproximado: De CL 52 entre CR 18 y CR 20; De CL 52 hasta CL 56 entre CR 19 y CR 27A; De CL 52 hasta CL 53 entre CR 28 y CR 33; De CL 52A hasta CL 57 entre CR 32 y CR 39; De CL 57 hasta CL 59A entre CR 29 y CR 39; De CL 61 hasta CL 62 entre CR 30 y CR 31; De CL 55 hasta CL 63A entre CR 39 y CR 41; De CL 58 hasta CL 64 entre CR 41 y CR 43; De CL 59 hasta CL 63A entre CR 43 y CR 46 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Limoncito | Observaciones: Lavado del tanque Limoncito. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=6).",LA LIBERTAD;EL PINAL;SUCRE;ALEJANDRO ECHAVARRIA;ENCISO;SAN MIGUEL;LA LADERA;LOS ANGELES;BOSTON;CAYCEDO,Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Caldas,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",156,Caldas,De CL139 SUR hasta CL141 SUR entre CR49 y CR 50,Julio César Rúa Arango,05/30/2020 12:00:00 AM,05/29/2020 08:00:00 PM,05/30/2020 12:00:00 AM,4,ABIERTA,05/21/2020 12:00:00 AM,"Instalaciones afectadas: 156 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL139 SUR hasta CL141 SUR entre CR49 y CR 50 | Responsable: Jaber Antonio Correa Acevedo - 38 060 35 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Caldas | Observaciones: Construcción de tres empalmes en red de 3” y 4” con IPID 9268111-9268114-4622908. Ejecutor: Contratista: Acueductos y Alcantarillados Sostenibles S.A. Auxiliar: Carlos Mario Jaramillo, celular: 3136875379 (G.C:0).",LOS CEREZOS (CLADAS),Acueductos y Alcantarillados Sostenibles S.A.,Volantes
Bajo,Bello,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",276,Bello,De AVDA44 hasta AVDA46 entre DIAG56 y DIAG 57,Julio César Rúa Arango,05/30/2020 04:00:00 AM,05/29/2020 10:00:00 PM,05/30/2020 04:00:00 AM,6,ABIERTA,05/18/2020 12:00:00 AM,"Instalaciones afectadas: 276 | Motivo: Traslado red | Rango Aproximado: De AVDA44 hasta AVDA46 entre DIAG56 y DIAG 57 | Responsable: Jhon Mario Romaña Correa - 3806729 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Bello | Observaciones: Desvío en red de 3” con IPID 2026199. Ejecutor: Contratista: Consorcio Cuenca La García 2020. Auxiliar: Luis Fernando Arango, celular: 3005152540(G.C:0).",CIUDAD NIQUÍA,Consorcio Cuenca La García 2020.,Volantes
Bajo,Aguas Frías,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,1566,Medellín,De CL 30 hasta CL 31 entre CR 89DB y CR 89E; De CL 29C hasta CL 31AA CR 100 y CR 110; De  116005572500000000 hasta  116005650300000000,Jorge Humberto Marin Posada,06/01/2020 15:00,06/01/2020 8:00,06/01/2020 15:00,7,ABIERTA,05/27/2020 12:00:00 AM,"Instalaciones afectadas: 1566 | Motivo: Lavado de tanque | Rango Aproximado: De CL 30 hasta CL 31 entre CR 89DB y CR 89E; De CL 29C hasta CL 31AA CR 100 y CR 110; De  116005572500000000 hasta  116005650300000000 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Aguas Frías | Observaciones: Lavado del tanque Aguas Frías. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=1).",LAS MERCEDES (MEDELLIN);LAS VIOLETAS,Ingeniería Total Ltda.,IVR
Bajo,El Dorado,Agua,Mantenimiento,Unidad Vinculación y Desarrollos Urbanísticos Provisión Agua,45,Envigado,De CL38 SUR hasta CL39 SUR entre CR43A y CR 46,Jorge Andrés Lora Hoyos,08/24/2020 12:00:00 PM,08/24/2020 09:00:00 AM,08/24/2020 12:00:00 PM,3,ABIERTA,08/14/2020 12:00:00 AM,"Instalaciones afectadas: 45 | Motivo: Retirar hidrante  | Rango Aproximado: De CL38 SUR hasta CL39 SUR entre CR43A y CR 46 | Responsable: Marco Tulio Garcia Berrio - 380 47 68 - Unidad Vinculación y Desarrollos Urbanísticos Provisión Aguas | Solicitud HIDRO: N.A | Circuito: El Dorado | Observaciones: Retiro del hidrante de 3"" con IPID 9269737 . Ejecutor: Rubi Restrepo Contratista SAS. Auxiliar: Carlos Augusto Ramirez- 3042166715. (G.C:2).",Alcalá (Envigado).,Rubi Restrepo.,Volantes
Alto,Altos De Niquia,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,15270,Bello,De DG 59 hasta DG 62 entre AV 31 y AV 37C; DG 62 hasta DG 69 entre AV 35 y AV 45BB; DG 61A hasta DG 67 entre AV 45BB y AV 49; DG 67 hasta DG 69B entre AV 41D y AV 48; De CL 66 hasta CL 79 entre CR 47 y CR 54; De CL 68 hasta CL 82 entre CR 57 y CR 60,Jorge Humberto Marin Posada,06/02/2020 14:00,06/02/2020 9:00,06/02/2020 14:00,5,ABIERTA,05/27/2020 12:00:00 AM,"Instalaciones afectadas: 15270 | Motivo: Lavado de tanque | Rango Aproximado: De DG 59 hasta DG 62 entre AV 31 y AV 37C; DG 62 hasta DG 69 entre AV 35 y AV 45BB; DG 61A hasta DG 67 entre AV 45BB y AV 49; DG 67 hasta DG 69B entre AV 41D y AV 48; De CL 66 hasta CL 79 entre CR 47 y CR 54; De CL 68 hasta CL 82 entre CR 57 y CR 60 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Altos De Niquia | Observaciones: Lavado del tanque Altos de Niquia. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=2).",EL MIRADOR;PACHELLY;LOS ALPES (BELLO);ALTOS DE NIQUIA;QUITASOL;HERMOSA PROVINCIA;NIQUIA BIFAMILIAR;EL DUCADO,Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Barbosa,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",465,Barbosa,De CL19 hasta CL20 entre CR17A y CR 20B,Julio César Rúa Arango,06/03/2020 0:00,06/02/2020 20:00,06/03/2020 0:00,4,ABIERTA,05/26/2020 12:00:00 AM,"Instalaciones afectadas: 465 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL19 hasta CL20 entre CR17A y CR 20B | Responsable: Jaber Antonio Correa Acevedo - 38 060 35 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Barbosa | Observaciones: Retiro y reconexión de Tees de 4"" IPID 4057066-4057067. Ejecutor: contratista: ACUEDUCTOS Y ALCANTARLLADOS SOSTENIBLES S.A.  Auxiliar: Yeferson Tapias. Celular: 3146500527. (G.C:0)",PEPE SIERRA-ROBLES-EL PROGRESO,ACUEDUCTOS Y ALCANTARLLADOS SOSTENIBLES S.A.,Volantes
Bajo,Barbosa,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",58,Barbosa,De CL19 hasta CL20 entre CR17 y CR 17A,Julio César Rúa Arango,06/04/2020 0:00,06/03/2020 20:00,06/04/2020 0:00,4,ABIERTA,05/26/2020 12:00:00 AM,"Instalaciones afectadas: 58 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL19 hasta CL20 entre CR17 y CR 17A | Responsable: Jaber Antonio Correa Acevedo - 38 060 35 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Barbosa | Observaciones: Empalme de red nueva de 90 mm IPID 4506670. Ejecutor: contratista: ACUEDUCTOS Y ALCANTARLLADOS SOSTENIBLES S.A.  Auxiliar: Yeferson Tapias. Celular: 3146500527. (G.C:0)",ROBLES-EL PROGRESO,ACUEDUCTOS Y ALCANTARLLADOS SOSTENIBLES S.A.,Volantes
Alto,Sabaneta,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,22992,Sabaneta,De CL 83 SUR hasta CL 80 SUR entre CR 47F y AV Regional; De CL 80 SUR hasta CL 77 SUR entre CR 45 y AV Regional; De CL 76D SUR hasta CL 75 SUR entre CR 34 y AV Regional; De CL 75 SUR hasta CL 67 SUR entre CR 38 y CR 48B; De CL 67 SUR hasta CL 50 SUR entre CR 42 y AV Regional,Jorge Humberto Marin Posada,06/04/2020 3:00,06/03/2020 21:00,06/04/2020 3:00,6,ABIERTA,05/27/2020 12:00:00 AM,"Instalaciones afectadas: 22992 | Motivo: Lavado de tanque | Rango Aproximado: De CL 83 SUR hasta CL 80 SUR entre CR 47F y AV Regional; De CL 80 SUR hasta CL 77 SUR entre CR 45 y AV Regional; De CL 76D SUR hasta CL 75 SUR entre CR 34 y AV Regional; De CL 75 SUR hasta CL 67 SUR entre CR 38 y CR 48B; De CL 67 SUR hasta CL 50 SUR entre CR 42 y AV Regional | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Sabaneta | Observaciones: Lavado del tanque Sabaneta. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=42).",ALIADAS DEL SUR;ANCON SUR;BETANIA;CALLE DEL BANCO;CALLE LARGA;EL CARMELO II;ENTREAMIGOS;HOLANDA;LA BARQUEREÑA;LA FLORIDA;LAGOS DE LA DOCTORA;LAS CASITAS;LOS ALCÁZAREZ;LOS ARIAS;MANUEL RESTREPO;MARIA AUXILIADORA;NUESTRA SEÑORA DE LOS DOLORES;PASO ANCHO;PLAYAS DE MARIA;PRADOS DE SABANETA;PROMISION;RESTREPO NARANJO;SABANETA REAL;SAN JOAQUIN;SAN RAFAEL;SANTA ANA;TRES ESQUINAS;VEGAS DE LA DOCTORA;VEGAS DE SAN JOSE;VILLAS DEL CARMEN;VIRGEN DEL CARMEN,Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Pan de Azúcar,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,505,Sabaneta,De CL 77 SUR hasta CL 78 SUR entre CR 35 y CR 40; RURAL_167030800000000000_167030800000000000; RURAL_167030400000000105_167030400000000105,Jorge Humberto Marin Posada,06/05/2020 1:00,06/04/2020 21:00,06/05/2020 1:00,4,ABIERTA,05/27/2020 12:00:00 AM,"Instalaciones afectadas: 505 | Motivo: Lavado de tanque | Rango Aproximado: De CL 77 SUR hasta CL 78 SUR entre CR 35 y CR 40; RURAL_167030800000000000_167030800000000000; RURAL_167030400000000105_167030400000000105 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Pan de Azúcar | Observaciones: Lavado del tanque Pan de Azúcar. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",PAN DE AZÚCAR; SAN JOSÉ,Ingeniería Total Ltda.,IVR
Bajo,La Ye,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,681,Medellín,De CR 15 entre CL 20C y CL 16A SUR; De CL 12 SUR entre CR 11 y CR 18; De CR 11 entre CL 12 SUR y CL 9A SUR; De CR 13 entre CL 9A SUR y CL 4 SUR,Jorge Humberto Marin Posada,06/05/2020 12:00,06/05/2020 9:00,06/05/2020 12:00,3,ABIERTA,05/27/2020 12:00:00 AM,"Instalaciones afectadas: 681 | Motivo: Lavado de tanque | Rango Aproximado: De CR 15 entre CL 20C y CL 16A SUR; De CL 12 SUR entre CR 11 y CR 18; De CR 11 entre CL 12 SUR y CL 9A SUR; De CR 13 entre CL 9A SUR y CL 4 SUR | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: La Ye | Observaciones: Lavado del tanque La Ye. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=1).",LOS BALSOS NO. 1;LOS NARANJOS (MEDELLIN);SAN LUCAS,Ingeniería Total Ltda.,IVR
Bajo,Pinos,Agua,Preventivo,Unidad Operación Mantenimiento Provisión Aguas,343,El Retiro,De RURAL_125000407810000000_LAS PALMAS hasta RURAL_125000407810000038_LAS PALMAS; De RURAL_125000407812000000_LAS PALMAS hasta RURAL_125000407812000037_LAS PALMAS; De CL 23 SUR hasta CL 27 SUR entre CR 5 Y CR 7,Jorge Humberto Marin Posada,08/24/2020 04:00:00 PM,08/24/2020 11:00:00 AM,08/24/2020 04:00:00 PM,5,ABIERTA,08/21/2020 12:00:00 AM,"Instalaciones afectadas: 343 | Motivo: Lavado de tanque | Rango Aproximado: De RURAL_125000407810000000_LAS PALMAS hasta RURAL_125000407810000038_LAS PALMAS; De RURAL_125000407812000000_LAS PALMAS hasta RURAL_125000407812000037_LAS PALMAS; De CL 23 SUR hasta CL 27 SUR entre CR 5 Y CR 7 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Pinos | Observaciones: Lavado del tanque Pinos. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",LAS PALMAS,Ingeniería Total Ltda.,IVR
Bajo,San Antonio de Pereira,Agua,Modernización,Unidad Vinculación y Desarrollos Urbanísticos Provisión Agua,427,Rionegro,De CL22 hasta CL24 entre CR55B y CR 58,Julio César Rúa Arango,06/09/2020 1:00,06/08/2020 20:00,06/09/2020 1:00,5,ABIERTA,05/29/2020 12:00:00 AM,"Instalaciones afectadas: 427 | Motivo: Traslado red | Rango Aproximado: De CL22 hasta CL24 entre CR55B y CR 58 | Responsable: Juan Alberto Mejía - 3014303476 - Unidad Vinculación y Desarrollos Urbanísticos Provisión Aguas | Solicitud HIDRO: N.A | Circuito: San Antonio de Pereira | Observaciones: Desvío en red de 4” PVC con IPID 9918550. Ejecutor: Contratista: SERPI S.A.S. Auxiliar: Sebastián Garzón, celular: 3117970545 (G.C:0).","LOS LIBERTADORES, LOS ALPES",SERPI S.A.S.,Volantes
Alto,Cucaracho,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,7418,Medellín,De CR 96 hasta CR 96C entre CL 49FF y CL 49AA; De CR 96C hasta CR 103 entre CL 49A y CL 49B; De CR 103 hasta CR 110 entre CL 57 y CL 62; De CL 62 hasta CL 63 entre CR 110 y CR 103A; De CL 63 entre CR 103A y CR 98B; De CR 94BB hasta CR 92 entre CL 65 y CL 65C,Jorge Humberto Marin Posada,06/09/2020 4:00,06/08/2020 21:00,06/09/2020 4:00,7,ABIERTA,06/01/2020 0:00,"Instalaciones afectadas: 7418 | Motivo: Lavado de tanque | Rango Aproximado: De CR 96 hasta CR 96C entre CL 49FF y CL 49AA; De CR 96C hasta CR 103 entre CL 49A y CL 49B; De CR 103 hasta CR 110 entre CL 57 y CL 62; De CL 62 hasta CL 63 entre CR 110 y CR 103A; De CL 63 entre CR 103A y CR 98B; De CR 94BB hasta CR 92 entre CL 65 y CL 65C | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Cucaracho | Observaciones: Lavado del tanque Cucaracho. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=2).",SANTA MARGARITA;OLAYA HERRERA;JUAN XXIII - LA QUIEBRA;CUCARACHO;NAZARETH (SAN CRISTOBAL);MONTECLARO (SAN CRISTOBAL);PAJARITO (SAN CRISTOBAL);PALENQUE;LA PRADERA (MEDELLIN),Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Llano Grande,Agua,Modernización,Unidad Gestión Infraestructura Agua y Saneamient,1420,Rionegro,De CL47 hasta CL54 entre CR67 y CR 80,Julio César Rúa Arango,06/10/2020 5:00,06/09/2020 18:00,06/10/2020 5:00,11,ABIERTA,05/22/2020 12:00:00 AM,"Instalaciones afectadas: 1420 | Motivo: Traslado red | Rango Aproximado: De CL47 hasta CL54 entre CR67 y CR 80 | Responsable: Isabel Cristina Flórez - 3218114822 - Unidad Gestión Infraestructura Agua y Saneamiento | Solicitud HIDRO: N.A | Circuito: Llano Grande | Observaciones: Desvío en red de 16” con IPID 9910547 por trabajos del Municipio en la modificación de las vías. Ejecutor: Contratista: Pavimentar S.A.Encargado: Francisco Orozco, celular: 3006759630(G.C:2).","Santa Teresa; Los Cristales, Los Corales, Linda Granja, Lotus, Forest, Campus, El Guadual.",Pavimentar S.A.,IVR
